node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8070,5616,11782200,168480,0,27288360,0,0,0,8070,5616,0,0,0,0,0,0,0,0,0,0
2,18952,14044,19639040,11961420,0,25700837426784,352,0,5616,13336,5974,8070,0,0,0,0,0,0,0,0,1460000
3,4919,4101,6070630,4743360,0,25708505000978,80,0,777,4142,870,3231,0,0,0,0,0,0,0,0,1130040
4,9966,5876,12195150,6040710,0,25716281568438,111,0,1647,8319,1775,4101,0,0,0,0,0,0,0,0,1460000
5,3533,3533,4420300,4353090,0,25723973184881,47,0,516,3017,563,2970,0,0,0,0,0,0,0,0,748980
6,4863,4045,6030340,4700210,0,25716224988191,94,0,748,4115,843,3202,0,0,0,0,0,0,0,0,1087700
7,4840,4022,6041090,4655190,0,25716232006395,107,0,717,4123,851,3171,0,0,0,0,0,0,0,0,1042440
8,4934,4116,6068220,4768120,0,25723977708758,73,0,794,4140,868,3248,0,0,0,0,0,0,0,0,1154860
9,10706,5798,13451440,5862480,0,25716283787192,290,0,1524,9182,1820,3978,0,0,0,0,0,0,0,0,1460000
10,18045,10683,20833050,9342360,0,25708567337724,510,0,3855,14190,4374,6309,0,0,0,0,0,0,0,0,1460000
11,7715,5261,9344840,5586110,0,25708532153911,120,0,1342,6373,1465,3796,0,0,0,0,0,0,0,0,1460000
12,139,946,4170,1381160,0,8792016572625,0,6,139,0,0,946,0,0,0,0,0,0,0,0,0
13,196,999,5880,1458540,0,8374158040126,0,7,196,0,0,999,0,0,0,0,0,0,0,0,0
14,310,1113,9300,1624980,0,8341396457309,0,7,310,0,0,1113,0,0,0,0,0,0,0,0,0
15,242,1048,7260,1530080,0,8768819940742,0,9,242,0,0,1048,0,0,0,0,0,0,0,0,0
16,214,1019,6420,1487740,0,8368194239617,0,8,214,0,0,1019,0,0,0,0,0,0,0,0,0
17,246,1055,7380,1540300,0,8396155375894,0,3,246,0,0,1055,0,0,0,0,0,0,0,0,0
18,203,1008,6090,1471680,0,8772997680027,0,5,203,0,0,1008,0,0,0,0,0,0,0,0,0
19,199,1007,5970,1470220,0,8373480508414,0,9,199,0,0,1007,0,0,0,0,0,0,0,0,0
20,136,939,4080,1370940,0,8366811404927,0,7,136,0,0,939,0,0,0,0,0,0,0,0,0
21,217,1019,6510,1487740,0,8761007219316,0,11,217,0,0,1019,0,0,0,0,0,0,0,0,0
22,147,952,4410,1389920,0,8379717198253,0,9,147,0,0,952,0,0,0,0,0,0,0,0,0
23,206,1010,6180,1474600,0,8333954228677,0,9,206,0,0,1010,0,0,0,0,0,0,0,0,0
24,251,1059,7530,1546140,0,8733409247194,0,9,251,0,0,1059,0,0,0,0,0,0,0,0,0
25,197,1003,5910,1464380,0,8385310434315,0,8,197,0,0,1003,0,0,0,0,0,0,0,0,0
26,180,985,5400,1438100,0,8318524402170,0,11,180,0,0,985,0,0,0,0,0,0,0,0,0
27,220,1029,6600,1502340,0,8814785993603,0,4,220,0,0,1029,0,0,0,0,0,0,0,0,0
28,202,1010,6060,1474600,0,8368404858786,0,6,202,0,0,1010,0,0,0,0,0,0,0,0,0
29,206,1014,6180,1480440,0,8326847036786,0,8,206,0,0,1014,0,0,0,0,0,0,0,0,0
30,282,1084,8460,1582640,0,8812047262390,0,5,282,0,0,1084,0,0,0,0,0,0,0,0,0
31,173,977,5190,1426420,0,8312627855758,0,11,173,0,0,977,0,0,0,0,0,0,0,0,0
32,290,1097,8700,1601620,0,8352004906987,0,9,290,0,0,1097,0,0,0,0,0,0,0,0,0
33,170,973,5100,1420580,0,8721570032195,0,14,170,0,0,973,0,0,0,0,0,0,0,0,0
34,214,1023,6420,1493580,0,8399371591392,0,5,214,0,0,1023,0,0,0,0,0,0,0,0,0
35,199,1003,5970,1464380,0,8349535230605,0,10,199,0,0,1003,0,0,0,0,0,0,0,0,0
36,194,998,5820,1457080,0,8718384978890,0,10,194,0,0,998,0,0,0,0,0,0,0,0,0
37,253,1051,7590,1534460,0,8273220020641,0,16,253,0,0,1051,0,0,0,0,0,0,0,0,0
38,322,1118,9660,1632280,0,8300337147031,0,10,322,0,0,1118,0,0,0,0,0,0,0,0,0
39,204,1014,6120,1480440,0,8823429528293,0,4,204,0,0,1014,0,0,0,0,0,0,0,0,0
40,179,990,5370,1445400,0,8368031931649,0,6,179,0,0,990,0,0,0,0,0,0,0,0,0
41,164,968,4920,1413280,0,8321867852794,0,10,164,0,0,968,0,0,0,0,0,0,0,0,0
42,212,1012,6360,1477520,0,8728230381701,0,9,212,0,0,1012,0,0,0,0,0,0,0,0,0
43,268,1064,8040,1553440,0,8314573262568,0,13,268,0,0,1064,0,0,0,0,0,0,0,0,0
44,170,980,5100,1430800,0,8386533492732,0,6,170,0,0,980,0,0,0,0,0,0,0,0,0
45,181,988,5430,1442480,0,8779991238784,0,7,181,0,0,988,0,0,0,0,0,0,0,0,0
46,187,993,5610,1449780,0,8388140507476,0,6,187,0,0,993,0,0,0,0,0,0,0,0,0
47,203,1013,6090,1478980,0,8402270295262,0,4,203,0,0,1013,0,0,0,0,0,0,0,0,0
total ,104119,103656,116103580,115560590,0,562867600807541,1784,291,25112,79007,25019,78637,0,0,0,0,0,0,0,0
